lr,data_time,loss,loss_kpt,acc_pose,time,epoch,memory,step
0.003999999999999999,6.200957727432251,0.2992986218631268,0.2992986218631268,0.2278705837173579,6.532356472015381,12.0,1652.0,69.0
0.003999999999999999,6.201135659217835,0.2960537819564342,0.2960537819564342,0.27976190476190477,6.533186473846436,12.0,1652.0,70.0
0.003999999999999999,6.205750999450683,0.29024352356791494,0.29024352356791494,0.2980510752688172,6.537618098258972,12.0,1652.0,71.0
0.003999999999999999,6.089091510772705,0.2845142060518265,0.2845142060518265,0.31547619047619047,6.414356474876404,12.0,592.0,72.0
0.003999999999999999,6.087635364532471,0.27845953702926635,0.27845953702926635,0.25297619047619047,6.4149239015579225,13.0,1652.0,73.0
0.003999999999999999,6.200968141555786,0.27857282787561416,0.27857282787561416,0.302755376344086,6.535322351455688,13.0,1652.0,74.0
0.003999999999999999,6.217244400978088,0.2704558691382408,0.2704558691382408,0.31994047619047616,6.553592481613159,13.0,1652.0,75.0
0.003999999999999999,6.221560730934143,0.2631243959069252,0.2631243959069252,0.3333333333333333,6.5568863916397095,13.0,1652.0,76.0
0.003999999999999999,6.234193425178528,0.2581099650263786,0.2581099650263786,0.36160714285714285,6.569184613227844,13.0,1652.0,77.0
0.003999999999999999,6.128965911865234,0.25158272951841354,0.25158272951841354,0.25,6.4590078687667845,13.0,592.0,78.0
0.003999999999999999,6.142466316223144,0.2485114350914955,0.2485114350914955,0.34077380952380953,6.473774194717407,14.0,1652.0,79.0
0.003999999999999999,6.254111375808716,0.25167773678898814,0.25167773678898814,0.28422619047619047,6.592104458808899,14.0,1652.0,80.0
0.003999999999999999,6.238889021873474,0.24759120598435402,0.24759120598435402,0.2976190476190476,6.577399878501892,14.0,1652.0,81.0
0.003999999999999999,6.2506666135787965,0.24614613130688667,0.24614613130688667,0.24879992319508448,6.58852605342865,14.0,1652.0,82.0
0.003999999999999999,6.237043871879577,0.2448681564629078,0.2448681564629078,0.19959677419354838,6.573376932144165,14.0,1652.0,83.0
0.003999999999999999,6.115022330284119,0.23928964778780937,0.23928964778780937,0.32142857142857145,6.447029328346252,14.0,592.0,84.0
0.003999999999999999,6.123916764259338,0.23805352792143822,0.23805352792143822,0.26660906298003073,6.4566129779815675,15.0,1652.0,85.0
0.003999999999999999,6.227615532875061,0.24139944404363634,0.24139944404363634,0.31994047619047616,6.564602375030518,15.0,1652.0,86.0
0.003999999999999999,6.239753475189209,0.2405818608403206,0.2405818608403206,0.25297619047619047,6.577779159545899,15.0,1652.0,87.0
0.003999999999999999,6.242536125183105,0.24024335592985152,0.24024335592985152,0.22643049155145928,6.581240348815918,15.0,1652.0,88.0
0.003999999999999999,6.240860438346862,0.23913906425237655,0.23913906425237655,0.3711597542242704,6.580843811035156,15.0,1652.0,89.0
0.003999999999999999,6.111641073226929,0.23499034062027932,0.23499034062027932,0.2261904761904762,6.445172553062439,15.0,592.0,90.0
0.003999999999999999,6.124139404296875,0.2345991910994053,0.2345991910994053,0.26555299539170507,6.457314658164978,16.0,1652.0,91.0
0.003999999999999999,6.243602333068847,0.238548414260149,0.238548414260149,0.24702380952380953,6.583210349082947,16.0,1652.0,92.0
0.003999999999999999,6.235595164299011,0.23825582817196847,0.23825582817196847,0.27976190476190477,6.576595110893249,16.0,1652.0,93.0
0.003999999999999999,6.251623940467835,0.23765064910054207,0.23765064910054207,0.25297619047619047,6.593331718444825,16.0,1652.0,94.0
0.003999999999999999,6.2504661703109745,0.2370325382053852,0.2370325382053852,0.31547619047619047,6.593415017127991,16.0,1652.0,95.0
0.003999999999999999,6.149532880783081,0.23287478148937224,0.23287478148937224,0.16071428571428573,6.484755325317383,16.0,592.0,96.0
0.003999999999999999,6.157575125694275,0.23239556193351746,0.23239556193351746,0.31398809523809523,6.493168196678162,17.0,1652.0,97.0
0.003999999999999999,6.271086382865906,0.2360999856889248,0.2360999856889248,0.2504320276497696,6.612934665679932,17.0,1652.0,98.0
0.003999999999999999,6.261612639427185,0.23536994859576224,0.23536994859576224,0.35267857142857145,6.6047445583343505,17.0,1652.0,99.0
0.003999999999999999,6.251443037986755,0.23502273127436638,0.23502273127436638,0.3125,6.593923268318176,17.0,1652.0,100.0
0.003999999999999999,6.260833897590637,0.23447879567742347,0.23447879567742347,0.33035714285714285,6.6024896955490116,17.0,1652.0,101.0
0.003999999999999999,6.147004103660583,0.2299207117408514,0.2299207117408514,0.35714285714285715,6.48302044391632,17.0,592.0,102.0
0.003999999999999999,6.1699634408950805,0.22922949962317943,0.22922949962317943,0.3191244239631336,6.504941296577454,18.0,1652.0,103.0
0.003999999999999999,6.281692137718201,0.23310996793210506,0.23310996793210506,0.2976190476190476,6.620930204391479,18.0,1652.0,104.0
0.003999999999999999,6.2732138919830325,0.23280495069921017,0.23280495069921017,0.28869047619047616,6.61042356967926,18.0,1652.0,105.0
0.003999999999999999,6.283858971595764,0.23248861335217952,0.23248861335217952,0.3229166666666667,6.621354174613953,18.0,1652.0,106.0
0.003999999999999999,6.282426781654358,0.23224678061902523,0.23224678061902523,0.30654761904761907,6.621304998397827,18.0,1652.0,107.0
0.003999999999999999,6.1672694826126095,0.2279893670231104,0.2279893670231104,0.2976190476190476,6.500730037689209,18.0,592.0,108.0
0.003999999999999999,6.183687696456909,0.22783230938017368,0.22783230938017368,0.3159562211981567,6.517597880363464,19.0,1652.0,109.0
0.003999999999999999,6.299811677932739,0.23161098666489124,0.23161098666489124,0.3169642857142857,6.639317216873169,19.0,1652.0,110.0
0.003999999999999999,6.308397879600525,0.23126220472157002,0.23126220472157002,0.34331797235023037,6.648896031379699,19.0,1652.0,111.0
0.003999999999999999,6.304371953010559,0.23067286498844625,0.23067286498844625,0.375,6.6427727317810055,19.0,1652.0,112.0
0.003999999999999999,6.309606637954712,0.23038190431892872,0.23038190431892872,0.3869047619047619,6.64624888420105,19.0,1652.0,113.0
0.003999999999999999,6.191293096542358,0.22620041243731975,0.22620041243731975,0.30357142857142855,6.522849850654602,19.0,592.0,114.0
0.003999999999999999,6.199474992752076,0.22594800822436809,0.22594800822436809,0.34970238095238093,6.533105897903442,20.0,1652.0,115.0
0.003999999999999999,6.321219372749328,0.22963774345815183,0.22963774345815183,0.3473022273425499,6.658886241912842,20.0,1652.0,116.0
0.003999999999999999,6.3208127784729005,0.22935728512704373,0.22935728512704373,0.32142857142857145,6.660551047325134,20.0,1652.0,117.0
0.003999999999999999,6.322341203689575,0.22866683058440684,0.22866683058440684,0.46130952380952384,6.661331725120545,20.0,1652.0,118.0
0.003999999999999999,6.308601841926575,0.22785080783069134,0.22785080783069134,0.38392857142857145,6.64639139175415,20.0,1652.0,119.0
0.003999999999999999,6.1889448165893555,0.22377329848706723,0.22377329848706723,0.3630952380952381,6.521337146759033,20.0,592.0,120.0
0.003999999999999999,6.202001705169677,0.22343769542872904,0.22343769542872904,0.3958333333333333,6.536286263465882,21.0,1652.0,121.0
0.003999999999999999,6.326773533821106,0.22660611428320407,0.22660611428320407,0.4270833333333333,6.6670770263671875,21.0,1652.0,122.0
0.003999999999999999,6.3252282810211184,0.22586087860167026,0.22586087860167026,0.4394681259600614,6.664481353759766,21.0,1652.0,123.0
0.003999999999999999,6.31531578540802,0.22535270817577838,0.22535270817577838,0.4531490015360983,6.652712211608887,21.0,1652.0,124.0
0.003999999999999999,6.302372703552246,0.22453960068523884,0.22453960068523884,0.5446428571428571,6.640396184921265,21.0,1652.0,125.0
0.003999999999999999,6.178766994476319,0.22106608919799328,0.22106608919799328,0.32142857142857145,6.510379071235657,21.0,592.0,126.0
0.003999999999999999,6.178272433280945,0.22057417385280131,0.22057417385280131,0.41105030721966207,6.511665077209472,22.0,1652.0,127.0
0.003999999999999999,6.295935115814209,0.22333345077931882,0.22333345077931882,0.5863095238095238,6.634637246131897,22.0,1652.0,128.0
0.003999999999999999,6.290943698883057,0.2225514205545187,0.2225514205545187,0.45300499231950847,6.6282360649108885,22.0,1652.0,129.0
0.003999999999999999,6.284704647064209,0.22181667022407056,0.22181667022407056,0.4554531490015361,6.621181802749634,22.0,1652.0,130.0
0.003999999999999999,6.279738802909851,0.22095503382384776,0.22095503382384776,0.5193452380952381,6.616986708641052,22.0,1652.0,131.0
0.003999999999999999,6.154338412284851,0.2166263970732689,0.2166263970732689,0.5476190476190477,6.4848806142807005,22.0,592.0,132.0
0.003999999999999999,6.175934433937073,0.21544620931148528,0.21544620931148528,0.5213133640552995,6.508193264007568,23.0,1652.0,133.0
0.003999999999999999,6.295650272369385,0.21881718456745147,0.21881718456745147,0.41729070660522277,6.634260244369507,23.0,1652.0,134.0
0.003999999999999999,6.2827961635589595,0.21767664104700088,0.21767664104700088,0.5446428571428571,6.621694831848145,23.0,1652.0,135.0
0.003999999999999999,6.299270462989807,0.21706828087568283,0.21706828087568283,0.5327380952380952,6.638959140777588,23.0,1652.0,136.0
0.003999999999999999,6.2829706716537475,0.21587545424699783,0.21587545424699783,0.5082565284178188,6.623408770561218,23.0,1652.0,137.0
0.003999999999999999,6.170070872306824,0.21115715183317663,0.21115715183317663,0.5535714285714286,6.50461748123169,23.0,592.0,138.0
0.003999999999999999,6.179424724578857,0.21078750886023045,0.21078750886023045,0.4642857142857143,6.512721590995788,24.0,1652.0,139.0
0.003999999999999999,6.299174103736878,0.21362120144069194,0.21362120144069194,0.5238095238095238,6.636871681213379,24.0,1652.0,140.0
0.003999999999999999,6.2866490983963015,0.21198091112077236,0.21198091112077236,0.5841973886328725,6.624515099525452,24.0,1652.0,141.0
0.003999999999999999,6.272504148483276,0.2106074219197035,0.2106074219197035,0.5414682539682539,6.6094466495513915,24.0,1652.0,142.0
0.003999999999999999,6.287758989334106,0.20922078214585782,0.20922078214585782,0.5704205069124424,6.624922933578492,24.0,1652.0,143.0
0.003999999999999999,6.175096912384033,0.20488182596862317,0.20488182596862317,0.6011904761904762,6.506965985298157,24.0,592.0,144.0
0.003999999999999999,6.182727608680725,0.2038556893914938,0.2038556893914938,0.5744047619047619,6.512872152328491,25.0,1652.0,145.0
0.003999999999999999,6.299660925865173,0.20619423754513264,0.20619423754513264,0.6473214285714286,6.636137409210205,25.0,1652.0,146.0
0.003999999999999999,6.291850728988647,0.20480521328747273,0.20480521328747273,0.6037346390168972,6.628548431396484,25.0,1652.0,147.0
0.003999999999999999,6.294045004844666,0.2033858025819063,0.2033858025819063,0.6011904761904762,6.635254278182983,25.0,1652.0,148.0
0.003999999999999999,6.282381052970886,0.20249748654663563,0.20249748654663563,0.5357142857142857,6.621253957748413,25.0,1652.0,149.0
0.003999999999999999,6.1803063297271725,0.19821172565221787,0.19821172565221787,0.5476190476190477,6.51342882156372,25.0,592.0,150.0
0.003999999999999999,6.184646019935608,0.19733328014612198,0.19733328014612198,0.5758928571428571,6.516537046432495,26.0,1652.0,151.0
0.003999999999999999,6.296440324783325,0.20023244224488734,0.20023244224488734,0.5491071428571429,6.634459290504456,26.0,1652.0,152.0
0.003999999999999999,6.272668228149414,0.19895771376788615,0.19895771376788615,0.7083333333333334,6.612412567138672,26.0,1652.0,153.0
0.003999999999999999,6.2602181196212765,0.19769359730184077,0.19769359730184077,0.6190476190476191,6.600257177352905,26.0,1652.0,154.0
0.003999999999999999,6.253264842033386,0.19594155423343182,0.19594155423343182,0.6770833333333334,6.592676696777343,26.0,1652.0,155.0
0.003999999999999999,6.132834706306458,0.19163429409265517,0.19163429409265517,0.7440476190476191,6.466092753410339,26.0,592.0,156.0
0.003999999999999999,6.134163203239441,0.1903617748618126,0.1903617748618126,0.5833333333333334,6.4643540906906125,27.0,1652.0,157.0
0.003999999999999999,6.255723834037781,0.192731561511755,0.192731561511755,0.650057603686636,6.591666359901428,27.0,1652.0,158.0
0.003999999999999999,6.2477015686035156,0.1914190073311329,0.1914190073311329,0.5684523809523809,6.580447897911072,27.0,1652.0,159.0
0.003999999999999999,6.243960728645325,0.1898578967154026,0.1898578967154026,0.6838037634408602,6.5765603733062745,27.0,1652.0,160.0
0.003999999999999999,6.223426904678345,0.18850221261382102,0.18850221261382102,0.6465533794162827,6.556839551925659,27.0,1652.0,161.0
0.003999999999999999,6.123106331825256,0.18465709142386913,0.18465709142386913,0.5357142857142857,6.452351913452149,27.0,592.0,162.0
0.003999999999999999,6.135886273384094,0.18397696606814862,0.18397696606814862,0.5425307219662058,6.464399900436401,28.0,1652.0,163.0
0.003999999999999999,6.2429764938354495,0.18627950765192508,0.18627950765192508,0.6964285714285714,6.575277380943298,28.0,1652.0,164.0
0.003999999999999999,6.247358918190002,0.18509274639189244,0.18509274639189244,0.59375,6.580786457061768,28.0,1652.0,165.0
0.003999999999999999,6.243038454055786,0.18403375394642352,0.18403375394642352,0.5975902457757296,6.576540961265564,28.0,1652.0,166.0
0.003999999999999999,6.226955366134644,0.18255119122564792,0.18255119122564792,0.6443452380952381,6.560229067802429,28.0,1652.0,167.0
0.003999999999999999,6.106978731155396,0.17898918263614177,0.17898918263614177,0.5297619047619048,6.435546493530273,28.0,592.0,168.0
0.003999999999999999,6.125384263992309,0.17803191743791102,0.17803191743791102,0.5571716589861752,6.456236324310303,29.0,1652.0,169.0
0.003999999999999999,6.22629979133606,0.18053461097180842,0.18053461097180842,0.6473214285714286,6.563864417076111,29.0,1652.0,170.0
0.003999999999999999,6.20929295539856,0.1793797843903303,0.1793797843903303,0.6370487711213517,6.545389823913574,29.0,1652.0,171.0
0.003999999999999999,6.19289297580719,0.1783465724438429,0.1783465724438429,0.7172619047619048,6.528618721961975,29.0,1652.0,172.0
0.003999999999999999,6.1860599613189695,0.17725471012294292,0.17725471012294292,0.6800595238095238,6.521123943328857,29.0,1652.0,173.0
0.003999999999999999,6.0764890480041505,0.17367101117968559,0.17367101117968559,0.6547619047619048,6.406325979232788,29.0,592.0,174.0
0.003999999999999999,6.083589992523193,0.1729843373596668,0.1729843373596668,0.6919642857142857,6.413311853408813,30.0,1652.0,175.0
0.003999999999999999,6.190049862861633,0.17528136998414992,0.17528136998414992,0.6875,6.522791762351989,30.0,1652.0,176.0
0.003999999999999999,6.177163043022156,0.17416905224323273,0.17416905224323273,0.7023809523809523,6.508661427497864,30.0,1652.0,177.0
0.003999999999999999,6.173661804199218,0.17350773394107818,0.17350773394107818,0.6976286482334869,6.505463695526123,30.0,1652.0,178.0
0.003999999999999999,6.165252757072449,0.17259381383657454,0.17259381383657454,0.7142857142857143,6.497255005836487,30.0,1652.0,179.0
0.003999999999999999,6.061102828979492,0.1688497143983841,0.1688497143983841,0.7023809523809523,6.387246885299683,30.0,592.0,180.0
0.003999999999999999,6.081960701942444,0.16843951165676116,0.16843951165676116,0.6116071428571429,6.406061420440674,31.0,1652.0,181.0
0.003999999999999999,6.2010331630706785,0.1707082050293684,0.1707082050293684,0.7822580645161291,6.530777697563171,31.0,1652.0,182.0
0.003999999999999999,6.201182713508606,0.16970412574708463,0.16970412574708463,0.7524961597542242,6.530823674201965,31.0,1652.0,183.0
0.003999999999999999,6.196068348884583,0.16851866833865642,0.16851866833865642,0.6666666666666666,6.5267330837249755,31.0,1652.0,184.0
0.003999999999999999,6.206556911468506,0.1678697779029608,0.1678697779029608,0.7098214285714286,6.536783385276794,31.0,1652.0,185.0
0.003999999999999999,6.089324178695679,0.1642886660248041,0.1642886660248041,0.7916666666666666,6.414756531715393,31.0,592.0,186.0
0.003999999999999999,6.112805547714234,0.1633267740160227,0.1633267740160227,0.7778897849462366,6.435271368026734,32.0,1652.0,187.0
0.003999999999999999,6.222155246734619,0.16575097233057023,0.16575097233057023,0.7142857142857143,6.5502436876297,32.0,1652.0,188.0
0.003999999999999999,6.227146911621094,0.1647014969587326,0.1647014969587326,0.6726190476190477,6.55446084022522,32.0,1652.0,189.0
0.003999999999999999,6.221388792991638,0.16370565116405486,0.16370565116405486,0.7931547619047619,6.550447912216186,32.0,1652.0,190.0
0.003999999999999999,6.22393500328064,0.1631568565964699,0.1631568565964699,0.7485119047619048,6.554174256324768,32.0,1652.0,191.0
0.003999999999999999,6.1269127464294435,0.15991133756935597,0.15991133756935597,0.7440476190476191,6.451823201179504,32.0,592.0,192.0
0.003999999999999999,6.136490983963013,0.1591998628526926,0.1591998628526926,0.7797619047619048,6.45911169052124,33.0,1652.0,193.0
0.003999999999999999,6.259560074806213,0.16165604896843433,0.16165604896843433,0.6900921658986175,6.587858304977417,33.0,1652.0,194.0
0.003999999999999999,6.249310665130615,0.1607618371397257,0.1607618371397257,0.7797619047619048,6.574017400741577,33.0,1652.0,195.0
0.003999999999999999,6.247152380943298,0.16050826080143452,0.16050826080143452,0.7142857142857143,6.570109839439392,33.0,1652.0,196.0
0.003999999999999999,6.239718332290649,0.15993561573326587,0.15993561573326587,0.7235119047619047,6.5626347494125366,33.0,1652.0,197.0
0.003999999999999999,6.125760145187378,0.15703696221113206,0.15703696221113206,0.6666666666666666,6.438293323516846,33.0,592.0,198.0
0.003999999999999999,6.145789031982422,0.1563626116514206,0.1563626116514206,0.7068452380952381,6.456805539131165,34.0,1652.0,199.0
0.003999999999999999,6.256727046966553,0.1585460091382265,0.1585460091382265,0.7797619047619048,6.572431354522705,34.0,1652.0,200.0
0.003999999999999999,6.250783314704895,0.1578617564588785,0.1578617564588785,0.7336309523809523,6.56881854057312,34.0,1652.0,201.0
0.003999999999999999,6.253049287796021,0.1569101483374834,0.1569101483374834,0.7619047619047619,6.571344680786133,34.0,1652.0,202.0
0.003999999999999999,6.277223744392395,0.15660856880247592,0.15660856880247592,0.7289266513056836,6.594342570304871,34.0,1652.0,203.0
0.003999999999999999,6.166229667663575,0.15355117872357368,0.15355117872357368,0.7857142857142857,6.4790396404266355,34.0,592.0,204.0
0.003999999999999999,6.182262077331543,0.15292394444346427,0.15292394444346427,0.8422619047619048,6.49662371635437,35.0,1652.0,205.0
0.003999999999999999,6.294841265678405,0.15530414558947087,0.15530414558947087,0.7559523809523809,6.615623602867126,35.0,1652.0,206.0
0.003999999999999999,6.293319306373596,0.1547457952052355,0.1547457952052355,0.7439036098310291,6.614309520721435,35.0,1652.0,207.0
0.003999999999999999,6.286869993209839,0.1543770033866167,0.1543770033866167,0.7529761904761905,6.608122162818908,35.0,1652.0,208.0
0.003999999999999999,6.280583686828614,0.15360736556351184,0.15360736556351184,0.7738095238095238,6.605948662757873,35.0,1652.0,209.0
0.003999999999999999,6.158279371261597,0.15081667847931385,0.15081667847931385,0.7916666666666666,6.478198862075805,35.0,592.0,210.0
0.003999999999999999,6.178168482780457,0.15029461599886418,0.15029461599886418,0.7596966205837173,6.494414629936219,36.0,1652.0,211.0
0.003999999999999999,6.292023258209229,0.15239891529083252,0.15239891529083252,0.7646409370199694,6.614465160369873,36.0,1652.0,212.0
0.003999999999999999,6.276290431022644,0.15121098786592482,0.15121098786592482,0.8035714285714286,6.6022293710708615,36.0,1652.0,213.0
0.003999999999999999,6.280349245071411,0.15066779673099517,0.15066779673099517,0.8154761904761905,6.606474723815918,36.0,1652.0,214.0
